"uri","label","category","main_tags","event_tags","architecture_tags"
"15/addd0b60-539d-393b-b6cb-045a6d5aa359","Village Vacances La Saulaie – Cap France","act","Accommodation;ClubOrHolidayVillage;CollectiveAccommodation;PlaceOfInterest","",""
"15/adfeb334-8aba-3d15-8791-384ad1a7ab77","Family Park","sport","PlaceOfInterest;PlayArea;SportsAndLeisurePlace","",""
"15/ae0078e0-a81e-33ef-a69a-0a0102a8d3c3","Domaine Plessis Gallu - Cottage Parc","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ae0ed2fe-c4ea-3385-ad61-366b203d75eb","Le Moulin du Fief Gentil","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ae26bb85-f659-34c8-9088-0795b58a0088","Domaine de Dugny - Siblu","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/ae7b67af-4496-3ea8-bc1c-438c78d7d236","Château du Vau","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ae7dad65-893e-3ce6-a87e-a5042371991e","Le Coin de Table","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/aee31903-c92e-37d1-9d85-9b3645ae7b69","Appartement duplex Tours centre","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/af098738-4d60-39bf-b7f9-23ecf035153e","La Maison du Passeur","bar","BistroOrWineBar;CafeOrTeahouse;FarmhouseInn;FastFoodRestaurant;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/af0fdf41-78f6-3584-bf1b-3cc9407fcc74","Visite guidée de l'église abbatiale de la Trinité","church","Abbey;Church;Cloister;CulturalSite;PlaceOfInterest;ReligiousSite","","Gothique;Roman"
"15/af1e1811-86cd-370f-aaab-65cf2e5decdb","Relais des Trois Châteaux","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/af366d5d-8f0b-3eaf-9788-1ff5dc161007","La Renaissance de l'îlot","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/af683336-1f11-3a87-9a0a-ffc28c11c067","La Roseraie de Brigitte","park","CulturalSite;ParkAndGarden;PlaceOfInterest","",""
"15/af846ce0-0add-31b4-a64d-0596565a8397","Bateau VIP 12 places","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/b00abf6e-ffbd-3551-aeb6-8fcb0b9a2677","Le Clos de Gil Gobin","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b00c4b8d-9283-394b-98c0-8ed0878642eb","La Cabane du Pêcheur","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/b013c766-3436-3447-af54-ad183b3cc867","Les Callunes | Gîtes 1, 2, 3 Sologne","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b01b4406-c060-3575-ae62-ad60f36cf144","Les Coteaux du Lac","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/b053b792-5b3e-37c8-9fa8-a57378bc71d6","Camping de la Touche","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/b0777461-7069-3dd4-9218-6d556c43800d","Hôtel Ariane","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/b09b0a83-9053-3bf4-8f33-19ac28fcca99","Moulin de Lonlon","nature","CulturalSite;Mill;NaturalHeritage;PlaceOfInterest;TechnicalHeritage","",""
"15/b0b59d6e-847a-3390-b27b-45c92d91594c","Parc et jardins du château de Saint-Denis-sur-Loire","park","CulturalSite;ParkAndGarden;PlaceOfInterest","",""
"15/b0d731cf-ef87-3a0b-8f5c-5547461bc96b","Hôtel Le Choiseul & Restaurant Le 36","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b0ebb797-e8f6-3d0e-af41-6c9513cf3851","Les Arts","Resto","BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b102ad22-509b-3550-a43e-244cb1473b14","L'Hôte Antique","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b1092a90-8bdb-326b-b22a-d3921a8fc98d","B&B Hôtel Tours Centre Commercial La Petite Arche","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/b11e33c2-8ff5-39b7-9505-e31bfe92f3db","Gîte du Moulin - La Bergerie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b1393ddd-9bb5-3852-a32b-fc7d2ca825e4","Aux Champs des Châteaux","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/b17e3528-ce66-31c7-97b6-3778c7929435",""" Laser Game en extérieur "" animations et stages - Terranima","sport","PlaceOfInterest;SportsAndLeisurePlace;ThemePark","",""
"15/b1baeac7-64d7-31fe-b67a-c05b985c45a0","La Closerie du bûcher","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/b1bc3ee1-8c46-3feb-9d5b-6cc08bbc2c2a","Circuits piétonniers balisés de Blois : Les Petits Clous","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/b1d58fa6-5867-3d14-9776-d19ef3b0187f","L'Epicerie Gourmande","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/b1efdf22-094a-38d8-a324-f7dad22730c2","Yourte de La Grenadiere","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/b1fe494a-c169-3e72-97af-371086677805","Centre Équestre et Poney Club - Écurie Pujol","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b206f4c8-5521-3c29-8b09-0fbb974da72b","Basilique Notre-Dame de la Trinité","act","Basilica;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/b281a8e2-daa0-3efa-953f-456af8e9a41e","Domaine Michaud","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/b28e8990-ea78-3925-886d-f7396e6d1360","Trottxway","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b2a07829-cf48-3a5d-a792-8dc06009d9fd","Le Moulin de Vallière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b2a315c1-58db-3ab8-b71b-280017e63a35","Louise de Savoie","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/b2c60423-8037-38ce-a3fa-7904ebd57fc7","Ferme pédagogique du Cabri au Lait","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/b2eb8778-f730-36b4-89fd-ccfece1c7d4a","Jardin de Cheverny","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","","Classique;Contemporain"
"15/b2f5f458-9896-3c5f-b33c-700e206a8810","Art Montgolfières","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b3046d5f-b938-3a95-8ae6-d3fec608adc0","The People Hostel - Tours centre","act","Accommodation;CollectiveAccommodation;HolidayCentre;PlaceOfInterest","",""
"15/b316d5e0-7f03-339a-9721-0ad19170e7b4","Les Agapanthes - Meublé Iris","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b3264956-b580-362e-9cdc-fad3161fd9e9","Camping municipal de Onzain","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/b3328d70-363f-310a-87ee-af19624e86f5","La Davière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/b35b80cd-a78a-3b54-93fd-efd157d3e387","The Originals Château de Perreux","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b383a354-2d0d-35fa-92aa-ea9da12d7f93","Maison de famille","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b388e7e4-65ea-3976-9d03-f6c3b9ad738a","Domaine Les Pierres Ecrites","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/b38a2e85-94f7-30d3-bbad-d69350fecb89","Hôtel Anne de Bretagne","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/b429eec4-1182-3f29-b464-f46c7e8074df","Le Moulin de la Luzière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b42b7e37-f17f-34ae-9444-a8f42bca2965","Camping les cochards","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/b4326951-77ef-3f2f-ba87-e0335ad38c49","Hôtel du Petit Lussault","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/b443537f-91a0-3f30-8c3c-392c23ea2048","Le Château de Fontenay - Gite de la maison du Boulanger","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b44b349c-30a5-3a04-84bc-38e3a7ea21d1","Camping La Vallée de l'Indre","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/b46a5623-c6fc-3dec-ac44-a48e80e2ada5","Activités Oenotouristiques au Domaine Sauvète","sport","PlaceOfInterest;SportsAndLeisurePlace","MultiActivity;Practice;Product",""
"15/b4beb9ff-b69d-3f14-a86c-e85887894365","Activités et découvertes de la Nature ligérienne avec Loire-Kayak","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;FreePractice;MultiActivity;Practice;Product;Rental",""
"15/b4c606ea-4b76-3581-9f06-b5e2b0e5f8e4","La Restrie d'Entre Deux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b4f7536b-2fd4-3a04-8e92-804bd83d3969","7e Sens","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b50c404b-1a96-3bae-a553-f1d872dbd3db","Les sous-bois | 123sologne","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b5199f06-eb7c-3540-984e-8548e0e85788","Bateau Restaurant La Bélandre","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/b52adb12-9222-349b-858d-2bbccdc0da6b","La Closeraie - 7 pers.","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b563869b-115e-39e6-b671-c3f98055b203","Maison de la Loire du Loir-et-Cher","museum","CulturalSite;InterpretationCentre;Museum;PlaceOfInterest;TechnicalHeritage","",""
"15/b57e8628-0881-3c71-96ed-0a02ba73e23a","Suite Elisabeth","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b5855ce9-0272-3b8a-8060-07ed4ac55fd1","Aire de stationnement et de services pour camping-cars - Place Chéramy","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/b5c55123-37d8-3b37-9bb0-6840f583fc21","Les gîtes de Joséphine - La petite maison","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b5f83476-232d-33c1-8547-f01ba9d63ca3","Les mariniers du Jean Bricau, futreau sur le Cher","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/b61fa9bc-9d03-3559-94f1-c9cdb156927c","Château de Laroche-Ploquin","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b6306974-a634-32a1-987d-15ee9e4d66b5","La tribu de Beauval","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b6419839-8abd-3b46-97c0-c6058a97b314","Domaine des Caillots","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/b6463740-2f4f-3696-90b0-7d93c92b43a0","Gîte de la tour de guise n°1","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b656f0d1-b328-30d1-94c8-7cbeaf58e496","Le Nid d'Angèle","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/b6858a73-0d33-3041-bb0a-abad0bf138e4","Office de Tourisme Autour de Chenonceaux, Vallée du Cher Bureau de Chenonceaux","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/b6982cf2-01ca-35d7-81af-c33b2a54fe88","Toue Cabanée du Relais de Chambord","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/b69cb541-6dd1-3888-b997-f805b5a7862c","Lulu Parc","sport","MiniGolf;PlaceOfInterest;PlayArea;SportsAndLeisurePlace;ThemePark","",""
"15/b73d442b-479f-3501-8b60-64a181d08165","La Pagode de Chanteloup","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding;Tower","",""
"15/b75dee8e-1d08-3677-a494-a999e4979fc3","Cave coopérative Les Vignerons de Mont-près-Chambord","tasting","Cooperative;PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/b76edaf6-d5a4-352c-b92a-4e4093aa24ff","Xavière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b779fae1-58f5-36a5-9544-8afc84c24336","le Pigeonnier de Fombeche","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b78bc396-6470-3907-9d74-7d2493ce6479","The Originals Château de Beaulieu et Magnolia Spa","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b7968908-22d0-3cf4-af8c-28585e92bb84","Au relais des rois","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b7ba3738-12fb-35b0-be57-96a38c1ae0ba","Dégustation 41","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/b7d3ab6e-8a4a-3c3b-929e-d33192f8e041","Circuits-découverte P'tits Curieux à Vendôme","castle","Abbey;ArcheologicalSite;Castle;Chapel;Church;CityHeritage;Cloister;CulturalSite;PlaceOfInterest;ReligiousSite;RemarkableBuilding;Ruins","","Gothique;Médiéval;Moderne;Renaissance;Roman"
"15/b7e34b9e-599d-36ff-baa9-4e3472b21b77","Dégustation de vin, oenologie","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/b7f5a3f2-3e2a-3b1a-b4a6-065d34b1c912","Gîte troglodytique Pierre de Lumière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b816b7df-c43b-329a-93d6-5d2c2e94ec3c","Les Crins de la Martinière","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/b8377dc0-0dfe-35a8-8795-e8f20210729f","Le Bousquet","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/b83a1d59-54eb-3950-8394-228141df311d","Vignoble Tévenot","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/b84967a9-cf20-3e34-8eef-28a186c2c121","Aire de stationnement pour camping-cars - Cave Minier","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/b866b5ce-b880-3e55-b65a-727420bf2d84","Auberge de la Treille","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b87559fd-54ba-3ee6-8326-5950d3712716","Domaine du Bois Gaultier","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/b8b09b4a-cc6d-3caf-9169-6212fe9e00ea","Gîte du clos des vignes","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b8bb835e-b12b-3437-95e7-7c6f4b0a5c9b","SPA Fitness Domaine des Thomeaux","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b8f0d481-cb69-3ed5-9027-69bb6a87898e","L'Argenterie - Gîte d'Ethan","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/b928ec7f-ac81-3d61-9575-59e97dee336f","Escape Game au château Royal de Blois ""La folle évasion de Marie de Médicis""","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b95ce822-912e-3f54-9465-c5c144127d35","100% BIKE - Blois / La Creusille - Point de dépôt","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/b95fac6e-643a-3d80-9983-d277838c2306","Les Hauts de Loire - le restaurant","bar","Accommodation;BistroOrWineBar;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/b9601ad8-bcba-313c-a27c-75cb54a82f9f","Le Cheval de Fer Blésois (association de modélisme ferroviaire)","museum","CulturalSite;Museum;PlaceOfInterest","",""
"15/b968435b-751e-372b-9689-438fa7025857","La Falotière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/b9df46d6-492b-3d27-9713-f63e64fc351f","Pic Epeiche | Gîtes les Closeaux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/ba211e73-1bd1-3a78-a36a-8120e2ee7238","Domaine des Bidaudières","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/ba3861b8-dc3d-3959-bc92-cfc1735a88af","Randonnées quad - Loisirs Loire Valley","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;FirstPractice;Practice;Product;Rental",""
"15/ba3e9bd9-ad2e-3ce2-ad6f-d5ce85784122","Les Vélos Verts - Tours","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/ba7f1441-e87f-3323-8cf5-8ada7985e900","Château Gaudrelle","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/bac041cc-824c-37ac-bd06-97e6aaef0b0e","Le Gîte des Chevrettes : le grand gîte","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/bafbc745-ed18-3acb-bd2a-4882de560f22","Loisirs Loire Valley","act","BusinessPlace;PlaceOfInterest","",""
"15/bb1ed421-7df7-3db0-a37d-636a854d27a1","Appart'City Blois","act","Accommodation;CollectiveAccommodation;HolidayResort;PlaceOfInterest","",""
"15/bb45173a-f2c0-386c-ae3b-ebea6d3786fb","Le Troglo de Léonard","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/bb6c9ce1-9f2b-3030-a13e-be62fc80b937","Mercure Tours Sud","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/bb7e06c8-db91-3b6d-b67e-e390f6ba7658","Domaine des Bessons","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/bb90ddfb-6ff6-3113-ae5b-f1b64aecc020","Alambike shop","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/bbdd2d33-eb75-3aa8-8901-3de9406734ba","Ecuries la Clé des Champs","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;IntroductionCourse;MultiActivity;Practice;Product",""
"15/bbe4868c-4521-31da-9d10-1a22e9374b44","Domaine de l'Aumônière","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/bbe9a05b-0f0f-3f71-99f9-42475e74854f","La grande Longère la Loire en Touraine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/bbecce31-ca67-34ff-8ad1-6f2173a77e25","Train Touristique de la Vallée du Loir","sport","PlaceOfInterest;SportsAndLeisurePlace;TouristTrain","",""
"15/bbfaf9d1-3b8e-359b-bfcf-11c62ff4da79","Hôtel Berthelot","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/bbfb0ded-ff3f-3a77-a0a3-ebf54719beac","Cave des Producteurs de Vouvray","act","BusinessPlace;PlaceOfInterest","",""
"15/bc025790-6476-3a9e-8a29-b646c795c6db","Piscine municipale","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/bc137fcb-b32e-3da5-9620-20bd3553f172","Les Grimpereaux","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/bc59e1f5-cec7-305e-8ac1-bf2b8802e7f3","Le Loft de l'Amandier","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/bc70d205-354e-35b8-a78d-2048c838a981","La Picoisière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/bca003ae-6f6a-3681-a2a0-a911adacf40d","Hôtel du Lac - Le Bistro","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/bd0fd2a9-387f-3bd9-832f-d0df520b1686","Aire de stationnement et services","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/bd3a29d3-9cbc-3726-8c46-f5b279d0ef33","Musée Maurice Dufresne","museum","CulturalSite;IndustrialSite;Museum;NaturalHeritage;PlaceOfInterest;TechnicalHeritage","",""
"15/bd3e8d0c-e987-3b8d-9fc9-0db9f0949bc2","Hôtel La Brèche","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/bd3ee383-732f-3913-b163-557bc874150c","Extravagance","Resto","Cabaret;FoodEstablishment;PlaceOfInterest;Restaurant;SportsAndLeisurePlace","",""
"15/bd47c96d-3554-3484-aaed-4dd6f7105cbc","Aire Camping-Car Park des Montils","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
