"type","seq_id","item_id","main_tags","event_tags","archi_tags"
"campeur","35","2","CamperVanArea","",""
"campeur","35","3","CamperVanArea","",""
"campeur","35","4","CamperVanArea","",""
"campeur","35","5","PigeonLoft;Chapel;Castle","","Renaissance;Médiéval;Xixe siècle"
"campeur","35","6","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"campeur","35","7","ParkAndGarden","",""
"campeur","35","8","CamperVanArea","",""
"campeur","35","9","GroupLodging","",""
"campeur","35","10","CamperVanArea","",""
"campeur","36","0","CamperVanArea","",""
"campeur","36","1","ParkAndGarden;Monastery;Abbey;Cloister","",""
"campeur","36","2","PointOfView","",""
"campeur","36","3","CamperVanArea","",""
"campeur","36","4","CamperVanArea","",""
"campeur","36","5","CamperVanArea","",""
"campeur","36","6","ParkAndGarden;Castle","",""
"campeur","36","7","ParkAndGarden","",""
"campeur","36","8","CamperVanArea","",""
"campeur","36","9","HolidayCentre","",""
"campeur","36","10","CamperVanArea","",""
"campeur","37","0","CamperVanArea","",""
"campeur","37","1","ParkAndGarden;NaturalHeritage","",""
"campeur","37","2","Museum;TechnicalHeritage","",""
"campeur","37","3","Castle","",""
"campeur","37","4","ParkAndGarden;Monastery;Abbey;Cloister","",""
"campeur","37","5","CamperVanArea","",""
"campeur","37","6","CamperVanArea","",""
"campeur","37","7","CamperVanArea","",""
"campeur","37","8","CamperVanArea","",""
"campeur","38","0","CamperVanArea","",""
"campeur","38","1","ParkAndGarden","",""
"campeur","38","2","ParkAndGarden;PigeonLoft;Museum;Castle","",""
"campeur","38","3","NaturalHeritage","",""
"campeur","38","4","ParkAndGarden;Museum;Castle","","Renaissance"
"campeur","38","5","NaturalHeritage","",""
"campeur","38","6","CamperVanArea","",""
"campeur","38","7","HolidayResort","",""
"campeur","38","8","CamperVanArea","",""
"campeur","38","9","CamperVanArea","",""
"campeur","38","10","NaturalHeritage","",""
"campeur","38","11","ParkAndGarden;Citadel;Dungeon;Castle","",""
"campeur","38","12","ParkAndGarden","",""
"campeur","38","13","GroupLodging","",""
"campeur","38","14","Church","","Roman"
"campeur","38","15","CaveSinkholeOrAven;Museum","",""
"campeur","38","16","ParkAndGarden","",""
"campeur","38","17","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental;FreePractice",""
"campeur","38","18","CamperVanArea","",""
"campeur","38","19","CamperVanArea","",""
"campeur","39","0","CamperVanArea","",""
"campeur","39","1","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental",""
"campeur","39","2","Church","","Roman"
"campeur","39","3","NaturalHeritage","",""
"campeur","39","4","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"campeur","39","5","CamperVanArea","",""
"campeur","39","6","CamperVanArea","",""
"campeur","39","7","ParkAndGarden","",""
"campeur","39","8","LocalTouristOffice;IncomingTravelAgency","",""
"campeur","39","9","ParkAndGarden;CityHeritage","",""
"campeur","39","10","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","39","11","ParkAndGarden","","Contemporain"
"campeur","39","12","CamperVanArea","",""
"campeur","39","13","CamperVanArea","",""
"campeur","40","0","CamperVanArea","",""
"campeur","40","1","ParkAndGarden;Castle","","Contemporain"
"campeur","40","2","NaturalHeritage","",""
"campeur","40","3","ParkAndGarden","",""
"campeur","40","4","ParkAndGarden;NaturalHeritage","",""
"campeur","40","5","CamperVanArea","",""
"campeur","40","6","CamperVanArea","",""
"campeur","40","7","Camping","",""
"campeur","40","8","NaturalHeritage","",""
"campeur","40","9","ParkAndGarden","",""
"campeur","40","10","NaturalHeritage","",""
"campeur","40","11","CafeOrTeahouse;Restaurant","",""
"campeur","40","12","ParkAndGarden","",""
"campeur","40","13","ParkAndGarden","",""
"campeur","40","14","Camping","",""
"campeur","40","15","Camping","",""
"campeur","41","0","CamperVanArea","",""
"campeur","41","1","Museum","",""
"campeur","41","2","YouthHostelAndInternationalCenter","",""
"campeur","41","3","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental",""
"campeur","41","4","NaturalHeritage;Mill","",""
"campeur","41","5","ParkAndGarden","",""
"campeur","41","6","ParkAndGarden","",""
"campeur","41","7","CamperVanArea","",""
"campeur","41","8","CamperVanArea","",""
"campeur","41","9","CamperVanArea","",""
"campeur","41","10","GroupLodging","",""
"campeur","41","11","ParkAndGarden;Abbey;Museum","","Contemporain"
"campeur","41","12","CamperVanArea","",""
"campeur","41","13","CamperVanArea","",""
"campeur","42","0","CamperVanArea","",""
"campeur","42","1","CamperVanArea","",""
"campeur","42","2","CamperVanArea","",""
"campeur","42","3","Camping","",""
"campeur","42","4","HolidayResort","",""
"campeur","42","5","Camping","",""
"campeur","42","6","Camping","",""
"campeur","43","0","CamperVanArea","",""
"campeur","43","1","CamperVanArea","",""
"campeur","43","2","CamperVanArea","",""
"campeur","43","3","CamperVanArea","",""
"campeur","43","4","ParkAndGarden;Citadel;ArcheologicalSite;Castle","",""
"campeur","43","5","ParkAndGarden;NaturalHeritage","",""
"campeur","43","6","LocalTouristOffice;IncomingTravelAgency","",""
"campeur","43","7","CamperVanArea","",""
"campeur","43","8","HolidayCentre","",""
"campeur","43","9","CamperVanArea","",""
"campeur","44","0","CamperVanArea","",""
"campeur","44","1","ParkAndGarden","",""
"campeur","44","2","RemarkableBuilding;Museum","",""
"campeur","44","3","NaturalHeritage","",""
"campeur","44","4","SportsAndLeisurePlace;ServiceProvider","AccompaniedPractice;MultiActivity;Practice;Product;Course;DevelopmentCourse;IntroductionCourse",""
"campeur","44","5","ClubOrHolidayVillage","",""
"campeur","44","6","HolidayCentre;GroupLodging","",""
"campeur","44","7","CamperVanArea","",""
"campeur","44","8","CamperVanArea","",""
"campeur","44","9","ParkAndGarden","",""
"campeur","44","10","Castle","",""
"campeur","44","11","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental;FreePractice",""
"campeur","44","12","ParkAndGarden","",""
"campeur","44","13","GroupLodging","",""
"campeur","44","14","CamperVanArea","",""
"campeur","45","0","CamperVanArea","",""
"campeur","45","1","ParkAndGarden;Castle","",""
"campeur","45","2","CamperVanArea","",""
"campeur","45","3","GroupLodging","",""
"campeur","45","4","CamperVanArea","",""
"campeur","45","5","CamperVanArea","",""
"campeur","45","6","Citadel;Castle","",""
"campeur","45","7","SportsAndLeisurePlace;EquipmentRentalShop","Product;Practice;Rental;EquipmentRental;FreePractice",""
"campeur","45","8","ParkAndGarden","",""
"campeur","45","9","CamperVanArea","",""
"campeur","45","10","CamperVanArea","",""
"campeur","46","0","CamperVanArea","",""
"campeur","46","1","ParkAndGarden;NaturalHeritage","",""
"campeur","46","2","ParkAndGarden;Castle;Museum;Cloister;Collegiate","",""
"campeur","46","3","ParkAndGarden","",""
"campeur","46","4","CamperVanArea","",""
"campeur","46","5","HolidayResort","",""
"campeur","46","6","CamperVanArea","",""
"campeur","46","7","CamperVanArea","",""
"campeur","46","8","CamperVanArea","",""
"campeur","46","9","GroupLodging","",""
"campeur","46","10","CamperVanArea","",""
"campeur","47","0","CamperVanArea","",""
"campeur","47","1","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;DevelopmentCourse;IntroductionCourse;EquipmentRental",""
"campeur","47","2","CamperVanArea","",""
"campeur","47","3","CamperVanArea","",""
"campeur","47","4","CamperVanArea","",""
"campeur","47","5","Chapel;Castle","","Classique"
"campeur","47","6","Church;Museum","",""
"campeur","47","7","HolidayResort","",""
"campeur","47","8","ParkAndGarden;Museum;TechnicalHeritage;Castle","",""
"campeur","47","9","ParkAndGarden;TechnicalHeritage;Castle","","Contemporain;Renaissance"
"campeur","47","10","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","47","11","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","47","12","CamperVanArea","",""
"campeur","47","13","CamperVanArea","",""
"campeur","48","0","CamperVanArea","",""
"campeur","48","1","Church","",""
"campeur","48","2","Church;Museum","",""
"campeur","48","3","ParkAndGarden","",""
"campeur","48","4","CamperVanArea","",""
"campeur","48","5","CamperVanArea","",""
"campeur","48","6","CamperVanArea","",""
"campeur","48","7","CamperVanArea","",""
"campeur","48","8","HolidayCentre;GroupLodging","",""
"campeur","48","9","CamperVanArea","",""
"campeur","49","0","CamperVanArea","",""
"campeur","49","1","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","49","2","CamperVanArea","",""
"campeur","49","3","CamperVanArea","",""
"campeur","49","4","CamperVanArea","",""
"campeur","49","5","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","49","6","WineCellar;Producer","Practice;Product;Tasting",""
"campeur","49","7","ParkAndGarden","",""
"campeur","49","8","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;EquipmentRental",""
"campeur","49","9","Church","",""
"campeur","49","10","CamperVanArea","",""
"campeur","49","11","CamperVanArea","",""
"fetard","50","0","BrasserieOrTavern;HotelRestaurant","",""
"fetard","50","1","FastFoodRestaurant","",""
"fetard","50","2","BrasserieOrTavern;HotelRestaurant","",""
"fetard","50","3","HolidayResort","",""
"fetard","50","4","BrasserieOrTavern;HotelRestaurant","",""
"fetard","50","5","CamperVanArea","",""
"fetard","50","6","FastFoodRestaurant","",""
"fetard","50","7","CamperVanArea","",""
"fetard","50","8","HolidayCentre","",""
"fetard","50","9","CamperVanArea","",""
"fetard","51","0","CamperVanArea","",""
"fetard","51","1","FastFoodRestaurant","",""
"fetard","51","2","CamperVanArea","",""
"fetard","51","3","StopOverOrGroupLodge;GroupLodging","",""
"fetard","51","4","GroupLodging","",""
"fetard","51","5","GroupLodging","",""
"fetard","51","6","TechnicalHeritage;Collegiate","",""
"fetard","51","7","YouthHostelAndInternationalCenter","",""
"fetard","51","8","CamperVanArea","",""
"fetard","51","9","CamperVanArea","",""
"fetard","51","10","Restaurant","",""
"fetard","51","11","CamperVanArea","",""
"fetard","51","12","Tower;Cloister;TechnicalHeritage;Cathedral","",""
"fetard","51","13","CamperVanArea","",""
"fetard","52","0","CamperVanArea","",""
"fetard","52","1","FastFoodRestaurant","",""
"fetard","52","2","CamperVanArea","",""
"fetard","52","3","GroupLodging","",""
"fetard","52","4","CamperVanArea","",""
"fetard","52","5","HotelRestaurant","",""
"fetard","52","6","FastFoodRestaurant","",""
"fetard","52","7","HotelRestaurant","",""
"fetard","52","8","GroupLodging","",""
"fetard","52","9","HotelRestaurant","",""
"fetard","53","0","CamperVanArea","",""
"fetard","53","1","CamperVanArea","",""
"fetard","53","2","GroupLodging","",""
"fetard","53","3","HolidayCentre","",""
"fetard","53","4","YouthHostelAndInternationalCenter","",""
"fetard","53","5","CamperVanArea","",""
"fetard","53","6","CamperVanArea","",""
"fetard","53","7","FastFoodRestaurant","",""
"fetard","53","8","CamperVanArea","",""
"fetard","54","0","CamperVanArea","",""
"fetard","54","1","Restaurant;BistroOrWineBar","",""
"fetard","54","2","FastFoodRestaurant","",""
"fetard","54","3","CamperVanArea","",""
"fetard","54","4","LocalTouristOffice;IncomingTravelAgency","",""
"fetard","54","5","GroupLodging","",""
"fetard","54","6","HolidayResort","",""
"fetard","54","7","CityHeritage;MegalithDolmenMenhir","",""
"fetard","54","8","CamperVanArea","",""
"fetard","54","9","CamperVanArea","",""
"fetard","54","10","BrasserieOrTavern","",""
"fetard","54","11","CamperVanArea","",""
"fetard","54","12","HolidayResort","",""
"fetard","54","13","CamperVanArea","",""
"fetard","55","0","CamperVanArea","",""
"fetard","55","1","FastFoodRestaurant","",""
"fetard","55","2","CamperVanArea","",""
"fetard","55","3","HolidayResort","",""
"fetard","55","4","GroupLodging","",""
"fetard","55","5","CamperVanArea","",""
"fetard","55","6","CamperVanArea","",""
"fetard","55","7","FastFoodRestaurant","",""
"fetard","55","8","CamperVanArea","",""
"fetard","56","0","CamperVanArea","",""
"fetard","56","1","FastFoodRestaurant","",""
"fetard","56","2","CamperVanArea","",""
"fetard","56","3","StopOverOrGroupLodge;GroupLodging","",""
"fetard","56","4","HolidayCentre;GroupLodging","",""
"fetard","56","5","CamperVanArea","",""
"fetard","56","6","CamperVanArea","",""
"fetard","56","7","FastFoodRestaurant","",""
"fetard","56","8","CamperVanArea","",""
"fetard","56","9","LocalTouristOffice;IncomingTravelAgency","",""
"fetard","56","10","HolidayCentre","",""
"fetard","56","11","CamperVanArea","",""
"fetard","57","0","CamperVanArea","",""
"fetard","57","1","FastFoodRestaurant","",""
"fetard","57","2","CamperVanArea","",""
"fetard","57","3","CamperVanArea","",""
"fetard","57","4","FastFoodRestaurant","",""
"fetard","57","5","CamperVanArea","",""
"fetard","57","6","YouthHostelAndInternationalCenter","",""
"fetard","57","7","CamperVanArea","",""
"fetard","58","0","CamperVanArea","",""
"fetard","58","1","FastFoodRestaurant","",""
"fetard","58","2","CamperVanArea","",""
"fetard","58","3","GroupLodging","",""
"fetard","58","4","HolidayResort","",""
"fetard","58","5","CamperVanArea","",""
"fetard","58","6","HotelRestaurant","",""
"fetard","58","7","FastFoodRestaurant","",""
"fetard","58","8","HotelRestaurant","",""
"fetard","58","9","Tower;Cloister;TechnicalHeritage;Cathedral","",""
"fetard","58","10","HotelRestaurant","",""
"fetard","59","0","CamperVanArea","",""
"fetard","59","1","FastFoodRestaurant","",""
"fetard","59","2","CamperVanArea","",""
"fetard","59","3","CamperVanArea","",""
"fetard","59","4","FastFoodRestaurant","",""
"fetard","59","5","CamperVanArea","",""
"fetard","59","6","StopOverOrGroupLodge","",""
"fetard","59","7","CamperVanArea","",""
"fetard","60","0","CamperVanArea","",""
"fetard","60","1","ParkAndGarden;CityHeritage","",""
"fetard","60","2","CamperVanArea","",""
"fetard","60","3","HolidayCentre","",""
"fetard","60","4","CamperVanArea","",""
"fetard","60","5","CamperVanArea","",""
"fetard","60","6","FastFoodRestaurant","",""
"fetard","60","7","SportsAndLeisurePlace;EquipmentRentalShop","Product;Practice;Rental;EquipmentRental;FreePractice",""
"fetard","60","8","YouthHostelAndInternationalCenter","",""
"fetard","60","9","HolidayResort","",""
"fetard","60","10","YouthHostelAndInternationalCenter","",""
"fetard","60","11","HolidayCentre;GroupLodging","",""
"fetard","60","12","CamperVanArea","",""
"fetard","61","0","CamperVanArea","",""
"fetard","61","1","FastFoodRestaurant","",""
"fetard","61","2","CamperVanArea","",""
"fetard","61","3","HolidayCentre","",""
"fetard","61","4","HolidayCentre","",""
"fetard","61","5","HolidayResort","",""
"fetard","61","6","CamperVanArea","",""
"fetard","61","7","CamperVanArea","",""
"fetard","61","8","FastFoodRestaurant","",""
"fetard","61","9","CamperVanArea","",""
"fetard","62","0","CamperVanArea","",""
"fetard","62","1","FastFoodRestaurant","",""
"fetard","62","2","Restaurant;BistroOrWineBar","",""
"fetard","62","3","StopOverOrGroupLodge;GroupLodging","",""
"fetard","62","4","CamperVanArea","",""
"fetard","62","5","CamperVanArea","",""
"fetard","62","6","FastFoodRestaurant","",""
"fetard","62","7","CamperVanArea","",""
"fetard","62","8","FortifiedCastle","","Médiéval"
"fetard","62","9","GroupLodging","",""
"fetard","62","10","YouthHostelAndInternationalCenter","",""
"fetard","62","11","CamperVanArea","",""
"fetard","63","0","CamperVanArea","",""
"fetard","63","1","CamperVanArea","",""
"fetard","63","2","GroupLodging","",""
"fetard","63","3","CamperVanArea","",""
"fetard","63","4","CamperVanArea","",""
"fetard","63","5","CamperVanArea","",""
"fetard","63","6","GroupLodging","",""
"fetard","63","7","CamperVanArea","",""
"fetard","64","0","CamperVanArea","",""
"fetard","64","1","FastFoodRestaurant","",""
"fetard","64","2","CamperVanArea","",""
"fetard","64","3","CamperVanArea","",""
"fetard","64","4","FastFoodRestaurant","",""
"fetard","64","5","CamperVanArea","",""
"fetard","64","6","LocalTouristOffice;IncomingTravelAgency","",""
"fetard","64","7","CamperVanArea","",""
"fetard","65","0","CamperVanArea","",""
"fetard","65","1","FastFoodRestaurant","",""
"fetard","65","2","CamperVanArea","",""
"fetard","65","3","CamperVanArea","",""
"fetard","65","4","FastFoodRestaurant","",""
"fetard","65","5","CamperVanArea","",""
"fetard","65","6","LocalTouristOffice;IncomingTravelAgency","",""
"fetard","65","7","CamperVanArea","",""
"fetard","66","0","CamperVanArea","",""
"fetard","66","1","CamperVanArea","",""
"fetard","66","2","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"fetard","66","3","CamperVanArea","",""
"fetard","66","4","CamperVanArea","",""
"fetard","66","5","FastFoodRestaurant","",""
